x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,type,category
2.13163E-14,70.76133944,9,41.96849969,32.75633609,2.732142857,65.45900727,-0.769559627,-0.482142857,41.94792287,0.69020464,-3.375,9.580571415,13.50045039,-5.785714286,44.98917814,-29.24984492,2.571428571,31.94346878,-50.6727666,-2.892857143,19.92248549,-60.2563454,-5.625,6.350009318,-67.58842688,-6.910714286,11.69175403,-8.145148365,2.410714286,-3.131793319,-26.23732151,-3.535714286,-13.81116738,-39.64477702,-6.589285714,-23.19008588,-50.24703271,-7.232142857,-16.14457975,17.79783503,1.607142857,-14.23093469,27.97180364,-6.75,2.839602352,37.92309518,-9,16.85653802,44.42248952,-7.553571429,-37.39632837,44.50866446,0.482142857,-27.13672161,54.77136118,-5.946428571,-8.05377073,58.98683765,-7.071428571,9.07438143,59.65742205,-5.946428571,1,h
60.83303032,0,9.069767442,32.99257584,-44.50376314,2.511627907,6.876126444,-65.77130385,-0.976744186,9.341615828,-33.26948295,-4.046511628,16.91404915,4.131342567,-6.697674419,-23.56405953,-52.6921584,2.651162791,-43.90557986,-40.39718387,-2.790697674,-53.99646274,-28.00315616,-5.860465116,-62.37890604,-15.5926196,-7.255813953,-5.696456412,-13.281379,2.651162791,-26.44935986,-1.725176017,-3.627906977,-39.59027112,9.463704802,-6.697674419,-50.28904127,18.32483616,-7.255813953,14.99851338,17.78004374,1.953488372,24.90845761,25.81160481,-6.976744186,36.72615486,8.584607932,-8.930232558,43.3110939,-7.664238909,-7.11627907,37.42029753,44.0084973,0.837209302,45.35460814,40.55814526,-6.139534884,52.26186561,21.22626856,-6.837209302,55.12598187,3.177955821,-5.302325581,1,h
-1.45217E-13,57.71847867,9.082568807,31.04965972,47.06461297,2.80733945,54.12949877,27.97585522,-0.825688073,53.34067693,7.717650895,-3.798165138,31.40326951,-1.572601687,-6.110091743,42.22916926,-12.13860467,3.467889908,39.63149734,-9.588792779,-3.137614679,29.70322244,12.48595387,-7.266055046,22.59022549,26.05566306,-8.917431193,17.81649331,-15.7355309,3.963302752,14.82441047,-11.77112543,-3.467889908,9.153053435,15.73480708,-5.944954128,5.290546488,31.97641911,-6.110091743,-6.759387158,-11.98011401,3.302752294,-9.153053435,-15.73480708,-3.633027523,-9.180254188,6.654025618,-3.963302752,-9.452261719,22.75582939,-2.311926606,-29.79842507,-3.387213832,2.311926606,-44.11962161,-24.86753409,-1.816513761,-51.00141215,-39.99116257,-2.80733945,-55.19032814,-55.21964724,-2.642201835,1,i
8.12128E-14,57.50150255,9.087378641,31.93337282,47.08466532,1.747572816,53.41072756,27.87175766,-2.097087379,51.1732062,5.87307246,-5.417475728,29.07352599,-3.495982158,-7.689320388,44.00933738,-7.54691819,2.621359223,38.99510426,-11.12504882,-4.019417476,30.83598974,10.29163703,-7.514563107,26.35857172,23.46720633,-8.912621359,21.11631095,-11.65295722,3.495145631,15.27785287,-14.23938921,-3.844660194,11.31112179,12.07568875,-5.941747573,9.339632695,26.87604194,-5.766990291,-2.570061693,-10.49598065,3.495145631,-6.375273182,-19.34013193,-4.019417476,-4.135376531,2.987116118,-4.194174757,-2.767210603,19.73480594,-2.446601942,-24.56285394,-5.079707342,2.796116505,-39.27538825,-27.64536663,-2.097087379,-47.28248434,-42.70216139,-3.495145631,-53.20645279,-57.11685573,-3.495145631,1,i
4.44089E-14,58.07525469,9.079646018,27.68833802,50.87343519,2.548672566,48.89657364,34.05879776,-1.115044248,50.25935184,13.38668694,-4.14159292,32.48798756,0.433920023,-6.371681416,48.16454076,-10.55777897,3.82300885,33.16707467,-7.120413691,-2.867256637,25.07557915,13.98854856,-7.168141593,22.51576606,29.27457238,-8.920353982,25.58201699,-17.23767695,4.300884956,13.41830082,-11.65968879,-3.026548673,8.542685598,14.42613286,-6.053097345,7.039486004,30.55750286,-6.530973451,2.223722524,-15.6814395,3.982300885,-6.521538211,-17.61708215,-3.185840708,-7.260477062,4.186760886,-3.982300885,-6.072650123,20.69973465,-2.707964602,-19.88919525,-9.08001591,3.026548673,-32.31764029,-32.05556122,-1.433628319,-39.75306861,-48.75897044,-2.548672566,-44.20972162,-64.34445936,-2.389380531,1,i
-1.24345E-14,58.1559322,9.08411215,28.27844091,49.8793408,2.859813084,49.41739474,32.73608054,-0.672897196,50.13303013,11.87770315,-3.700934579,32.26865036,0.545522096,-5.887850467,46.9476093,-12.37304614,4.037383178,33.75534072,-7.932130839,-2.859813084,24.23040233,13.95850348,-7.23364486,20.45946164,27.92131105,-8.91588785,24.60870118,-19.58593239,4.373831776,12.94408526,-11.69723217,-3.028037383,8.004514375,14.39637886,-5.719626168,6.423851693,29.72504626,-5.887850467,1.513195372,-17.86587909,3.700934579,-7.363574934,-19.37083386,-3.700934579,-7.532243208,3.364103003,-4.205607477,-5.279316976,19.54793059,-2.523364486,-20.3751275,-10.21081338,2.523364486,-32.64453966,-31.29739646,-2.355140187,-40.42014709,-47.47036639,-3.364485981,-45.04647689,-63.59878095,-3.028037383,1,i
2.57572E-14,58.25704932,9,29.41891383,49.51489608,3.25,49.35569841,30.38031461,0,51.7870136,8.864629901,-3.25,35.67955045,-3.794379347,-5.75,38.90104308,-9.272921779,4.5,38.8402602,-12.46712188,-3,29.96595975,9.082450945,-7.5,22.73279705,25.84878703,-9,18.29564682,-14.35134472,4.5,17.50546939,-15.82422467,-4,11.91344444,10.723137,-7,6.929248299,29.1607783,-7,-3.22149263,-12.72678548,3.25,-3.890104308,-22.37552755,-4.5,-4.072452947,0.811462379,-5,-4.558715986,18.95064854,-3.25,-23.34062585,-6.815869914,1.75,-34.82859013,-31.59026201,-2.75,-41.02844387,-47.90809814,-3.75,-44.79698242,-63.89522548,-3.5,1,i
1.64313E-14,57.82671899,9,29.60509198,49.22044597,2.911764706,48.94214396,28.39724799,-0.264705882,52.79211394,5.280052962,-3.176470588,38.94443027,-8.102022221,-5.029411765,36.45481208,-10.18019728,4.235294118,38.19449274,-13.48783991,-3.176470588,30.76487909,8.464204883,-7.676470588,24.14188428,25.11447379,-9,15.85769065,-14.20791271,4.5,17.05235858,-17.05904293,-3.441176471,12.94078247,10.90341558,-6.088235294,8.833566473,29.14733319,-6.088235294,-4.560666599,-11.90877168,3.705882353,-4.556306497,-21.62731257,-3.970588235,-3.788928561,2.711060552,-3.970588235,-3.771488153,21.66361598,-1.588235294,-24.20292571,-4.708339312,2.647058824,-35.94468016,-28.181426,-1.852941176,-43.92802676,-44.162506,-2.911764706,-49.83596485,-60.03153027,-2.382352941,1,i
1.82077E-14,57.62448813,9,28.98477718,45.10113632,3.65625,48.70559732,23.58362828,0.5625,53.18372882,1.047764269,-2.53125,37.85109886,-9.56875145,-4.78125,31.61674453,-13.70759255,4.21875,35.16232645,-17.47937414,-3.375,30.11141068,4.588723166,-7.59375,24.22262042,22.16268319,-9,10.91130351,-15.37724497,3.9375,14.49002171,-18.64573024,-3.9375,11.96219695,8.81650814,-6.46875,8.298271173,27.25494233,-6.46875,-9.396502155,-11.00734153,2.8125,-7.900635817,-21.21538646,-4.5,-5.803582691,2.404011097,-4.5,-5.183460886,20.05491202,-2.8125,-27.78713735,-2.214360027,1.40625,-41.18366184,-24.58433926,-3.09375,-50.27246997,-39.15028467,-3.9375,-56.66303818,-53.89387817,-3.65625,1,i
1.77636E-15,60.01126131,9,27.41786945,50.27807258,3.512195122,46.81127823,30.10074125,0.219512195,50.96013607,7.265124155,-3.073170732,37.71688947,-5.740458219,-5.487804878,43.39751486,-19.41560873,3.951219512,42.82021553,-14.12268619,-2.853658537,34.01062778,9.036500839,-7.243902439,26.4864932,26.01116475,-9,24.06183602,-23.77207418,3.951219512,24.75459521,-18.12132896,-3.292682927,17.90782517,11.04642598,-6.365853659,11.78845229,31.14464807,-6.804878049,4.283561018,-20.06988159,3.073170732,4.999412186,-24.23265509,-4.170731707,3.529223229,0.448756417,-5.268292683,1.93202842,19.09325952,-4.170731707,-13.9552491,-10.47839533,1.756097561,-23.49993134,-34.98976386,-2.853658537,-30.09653833,-52.12386699,-4.170731707,-35.2806863,-69.40558484,-4.170731707,1,i
7.10543E-15,57.74106399,9.126760563,33.61526143,45.93626222,2.788732394,55.52475908,21.91155854,0,52.90250017,-0.279853232,-2.535211268,28.66863222,-8.02814396,-4.056338028,36.21234665,-9.135039354,4.563380282,34.08517022,-13.09408582,-3.295774648,28.93715153,7.732569153,-7.605633803,25.59324697,22.57820388,-8.873239437,10.17436457,-10.90230983,5.070422535,7.577279348,-13.57207225,-4.056338028,7.11576178,13.47144957,-6.591549296,5.710231004,30.2164206,-6.084507042,-14.75177973,-6.955849816,4.309859155,-17.83975182,-14.98085865,-4.563380282,-13.39240071,7.874063332,-4.563380282,-10.71559881,24.24482871,-1.774647887,-38.75488889,0.644630537,3.042253521,-50.82147549,-21.92728011,-2.028169014,-55.79327839,-37.67227165,-3.042253521,-57.73584779,-52.44872685,-2.281690141,1,i
5.32907E-15,57.81980903,9,33.26886275,46.92483454,2.53125,54.18650444,24.21211972,-0.28125,53.56349203,2.544232683,-3.09375,32.09292682,-6.260011672,-4.5,36.9913619,-7.187434075,4.5,39.179693,-12.7494611,-3.375,33.04302075,7.99207813,-7.875,27.31909422,22.12891175,-9,14.00999159,-9.271000245,4.78125,14.72256204,-13.03688515,-4.21875,11.93068767,13.09236405,-6.75,8.574208306,28.61943578,-6.1875,-10.06165044,-5.90851196,3.65625,-11.08962092,-15.64161151,-5.625,-8.691023133,7.06895411,-5.34375,-7.569600793,22.94322717,-2.53125,-33.19877385,1.045902369,1.96875,-46.70646169,-21.72157495,-3.375,-53.82437848,-36.55245303,-4.5,-58.74617653,-51.61527626,-4.21875,1,i
0,57.69896194,9.105882353,31.89814815,46.9550173,3.176470588,53,26.66089965,0,51.52777778,5.570934256,-3.176470588,30.42592593,-3.581314879,-5.505882353,37.78703704,-9.948096886,5.082352941,36.31481481,-9.948096886,-2.329411765,28.9537037,11.14186851,-7.2,23.06481481,27.05882353,-8.894117647,14.23148148,-12.73356401,5.082352941,14.23148148,-11.93771626,-2.752941176,10.30555556,14.32525952,-5.929411765,5.888888889,32.23183391,-6.352941176,-8.833333333,-9.948096886,4.235294118,-9.324074074,-16.31487889,-3.388235294,-7.851851852,6.366782007,-4.023529412,-7.851851852,23.87543253,-2.329411765,-30.42592593,-2.785467128,2.964705882,-42.69444444,-26.66089965,-1.270588235,-49.07407407,-42.57785467,-2.117647059,-53,-57.30103806,-1.694117647,1,i
-1.5099E-14,57.56703357,9.108433735,30.20421397,46.27893346,3.036144578,52.00038849,26.77204999,-0.43373494,51.14175131,6.170922329,-3.469879518,30.67316196,-1.80800834,-5.638554217,35.95047816,-15.12248226,5.204819277,33.92277344,-11.51968403,-2.385542169,27.26503286,11.1855556,-7.156626506,21.90845785,26.14097365,-8.891566265,13.85708308,-18.24557509,5.204819277,12.67480573,-12.9571697,-2.602409639,9.478033466,14.84955443,-5.638554217,6.373729822,31.14733814,-5.855421687,-7.668290491,-13.93975631,4.337349398,-8.995875666,-15.23745895,-3.686746988,-6.908726833,8.712551511,-4.337349398,-5.871757318,25.62155488,-2.385542169,-28.46712491,-5.486914181,2.819277108,-39.39823667,-28.6305153,-1.734939759,-45.58042436,-44.55445723,-2.385542169,-49.93305436,-59.97883707,-1.734939759,1,i
-1.48326E-13,57.71274552,9,30.19711782,46.75863679,2.853658537,52.79518825,27.0815333,-0.658536585,53.14527987,6.212583494,-3.731707317,31.96816951,-1.100952016,-5.926829268,37.56620306,-17.37945106,4.609756098,31.15128908,-10.11948131,-2.634146341,23.99843689,12.27258831,-7.243902439,19.89344111,26.12027262,-9,13.90069643,-20.64162869,4.609756098,9.864346056,-10.88589532,-2.853658537,7.005264544,15.26199766,-5.707317073,4.815475824,30.3697417,-6.146341463,-8.93420069,-15.7036672,3.731707317,-12.33558098,-14.94210729,-3.951219512,-9.809429725,7.612334561,-4.609756098,-7.65053144,23.2023412,-2.634146341,-30.40648633,-5.421813658,2.414634146,-41.6643343,-26.89480524,-2.414634146,-47.69483396,-42.54976077,-3.292682927,-51.78953293,-58.17224186,-2.634146341,1,i
-3.10862E-15,57.55281747,9,29.19429228,44.19486176,4.090909091,50.43167167,20.756073,1.363636364,53.36815143,-1.696448453,-1.636363636,35.99555829,-10.85280473,-3.818181818,27.71657989,-13.42130758,5.727272727,32.32022234,-17.20836794,-2.454545455,27.90603019,5.180801639,-7.363636364,22.71509179,22.66681709,-9,7.066496444,-15.1920374,5.454545455,12.1627097,-18.95798047,-3.545454545,9.510405402,8.376577826,-6.545454545,6.195025033,28.15657133,-6.272727273,-12.82578577,-11.61771131,3.818181818,-9.491460371,-20.3290431,-4.363636364,-7.540122211,3.218454835,-4.363636364,-6.877046137,22.28358312,-1.636363636,-31.41086087,-4.002917352,2.181818182,-41.22438676,-28.33019373,-2.181818182,-46.45321523,-44.49206521,-2.727272727,-50.24222137,-59.70678125,-1.636363636,1,i
-1.42109E-14,59.74380682,9.138461538,30.85769122,42.08293944,3.046153846,52.87235717,13.56378896,0.276923077,52.53634592,-9.816911951,-2.492307692,29.60456694,-13.48424739,-4.707692308,24.05049877,-9.86156491,4.707692308,29.53736469,-18.16038758,-3.323076923,26.46582663,3.573385133,-7.753846154,22.11349278,20.52962519,-8.861538462,0.952690697,-7.510009383,4.707692308,4.439301465,-14.41910611,-4.707692308,4.862280322,11.49872875,-7.753846154,4.024228755,30.50002473,-7.2,-21.63121782,-1.028809022,3.6,-19.97883313,-12.56707077,-4.984615385,-14.66194936,9.478321509,-4.707692308,-11.51925598,27.83917183,-1.938461538,-42.25440192,8.340677857,1.938461538,-55.08607829,-12.97031845,-2.492307692,-61.35565275,-27.50570135,-3.323076923,-65.75147041,-41.68993168,-2.492307692,1,i
-1.77636E-14,58.01067842,9,30.90155207,42.24036359,3.705882353,52.53739627,19.11873937,0.529411765,53.12418478,-1.440546395,-2.647058824,33.1376921,-9.453629923,-5.294117647,25.14468094,-14.752642,6.088235294,29.31960195,-15.61052184,-1.852941176,27.28170128,6.4038525,-7.411764706,23.35656188,25.55566348,-9,2.822928544,-14.24260085,5.823529412,8.096095629,-14.77524417,-2.117647059,8.032659032,10.96522392,-5.823529412,5.249378361,30.87403663,-6.352941176,-17.92083851,-8.657906047,4.5,-13.30186133,-15.66702727,-3.176470588,-9.408440219,7.05673501,-3.970588235,-8.544116592,26.1609322,-2.117647059,-37.17384555,1.137912035,2.647058824,-48.58053856,-22.13544518,-1.058823529,-54.45635331,-38.1164079,-1.588235294,-58.48854198,-51.66657244,-0.794117647,1,i
-4.66294E-15,57.52032137,9,29.91774829,44.37147294,3.405405405,51.39507921,22.71876519,0.486486486,52.99285369,0.973247303,-2.675675676,33.31012455,-6.522249641,-5.108108108,27.39372773,-14.0874787,5.594594595,30.53138632,-17.05437273,-2.432432432,27.37057158,5.956866091,-7.540540541,22.32253046,23.25304602,-9,5.511164159,-15.54082608,5.351351351,8.63724467,-18.07226794,-3.162162162,7.896247808,9.79667063,-6.324324324,4.318622335,29.31074694,-6.324324324,-15.50304372,-11.30620493,4.135135135,-13.26847506,-18.65471099,-3.891891892,-9.84136457,5.838971756,-4.135135135,-9.320351152,24.59050524,-1.702702703,-35.1163044,-2.240974412,2.432432432,-45.16607434,-26.9107446,-1.459459459,-49.31102553,-43.57983356,-1.945945946,-51.45296959,-58.88838528,-0.972972973,1,i
1.77636E-15,57.75033533,9,31.00163393,43.88375167,3.6,52.19379563,20.18270592,0.771428571,52.98040425,-1.502279026,-2.314285714,33.2689176,-9.278062474,-4.628571429,28.99655313,-11.24584934,5.142857143,32.49773268,-16.04417134,-3.085714286,28.58011327,6.179324273,-7.971428571,23.99927482,24.605228,-9,5.861005419,-12.10294152,5.142857143,8.853202922,-16.45811686,-3.857142857,7.711849235,9.910753282,-6.942857143,5.799310625,29.51351456,-6.685714286,-16.05607011,-8.333366908,3.857142857,-13.77336273,-17.7583557,-4.371428571,-10.82743633,5.489415063,-4.371428571,-9.084558399,24.53459289,-1.542857143,-36.24569141,-0.380272161,2.057142857,-47.08855143,-24.19009862,-2.057142857,-52.39430371,-40.13324986,-2.571428571,-55.04717984,-55.32361739,-1.542857143,1,i
1.95399E-14,58.65114139,9,31.74596839,42.84432008,3.193548387,53.16269969,16.2119205,0.290322581,52.88440319,-6.935601571,-2.612903226,30.81428007,-11.69911151,-4.64516129,26.02677347,-10.39581061,4.35483871,30.89897901,-17.40446162,-3.774193548,28.1684466,4.536291854,-8.129032258,23.51403833,22.01024604,-9,3.254859165,-9.780092062,4.35483871,7.199409677,-15.7456281,-4.64516129,6.316120759,10.23808509,-7.548387097,4.670541404,28.91880788,-7.258064516,-18.59746668,-4.078298823,3.193548387,-17.34714903,-15.68443489,-4.935483871,-12.74517343,6.681343756,-4.64516129,-10.53090121,25.10188061,-2.032258065,-38.83244615,4.394935469,1.741935484,-51.77121715,-17.77659295,-2.612903226,-58.31320174,-32.35079155,-2.903225806,-62.07625453,-46.98974023,-2.322580645,1,i
-5.32907E-15,59.54827272,9,32.03721976,42.12948058,3.666666667,52.48493837,13.68944635,1.333333333,52.15275522,-9.952683347,-1.333333333,29.37975453,-13.02394334,-3.333333333,22.73609145,-9.480355424,5.333333333,28.27247735,-17.39570142,-2.666666667,26.05792299,3.634918797,-7.666666667,21.55499579,20.59292839,-9,0.59054783,-7.593107815,5.333333333,4.945838074,-15.20930636,-4,5.831659819,10.61870237,-7,3.764742415,29.75104563,-6.666666667,-21.25972187,-2.058880022,4,-18.71298436,-14.33443872,-4.666666667,-13.17659845,7.524351645,-4.666666667,-10.99895333,26.04685464,-1.666666667,-40.93234645,7.110782589,2,-54.4780373,-14.11507679,-2.333333333,-61.30624658,-28.66836143,-3.333333333,-65.44008139,-42.50841354,-2.666666667,1,i
-1.06581E-14,59.00688519,9.176470588,31.68201722,41.95304228,3.176470588,52.08858998,15.30594875,0.705882353,52.60688441,-7.733514098,-2.117647059,31.81413149,-13.67066518,-4.235294118,23.84662499,-8.908713303,5.647058824,29.41066811,-18.48108591,-2.470588235,27.02244869,2.06331145,-7.411764706,22.04275713,19.79125267,-8.823529412,2.088421664,-7.796148115,5.647058824,6.422785848,-17.08515992,-3.882352941,5.823190334,8.411338565,-7.411764706,3.836395028,27.88791343,-7.058823529,-18.81612025,-2.979014543,4.235294118,-16.88521944,-17.07844708,-4.235294118,-12.5915058,4.364501527,-4.235294118,-11.50410377,23.13267439,-1.411764706,-38.86700076,5.542687412,2.823529412,-52.9168448,-16.09041045,-1.764705882,-60.2339426,-30.98474368,-2.470588235,-64.55814415,-44.13044328,-1.764705882,1,i
1.17018E-13,57.51341609,9,30.40964709,46.49067844,2.842105263,52.28004386,23.6147247,0,53.0381791,1.194864663,-2.605263158,32.56612068,-7.056760596,-4.736842105,28.85486814,-6.307824787,4.973684211,33.2713068,-12.75646046,-3.315789474,28.31574975,7.079034971,-8.052631579,22.05331194,23.93334035,-9,7.677623603,-8.859750184,4.973684211,11.67287601,-15.63366719,-5.210526316,8.103623408,10.85948607,-8.526315789,3.983218515,31.01131982,-8.289473684,-13.81972249,-7.057816104,3.552631579,-11.14579151,-17.48137184,-5.684210526,-9.42013128,4.884830119,-6.631578947,-9.843724306,23.61927937,-4.026315789,-33.98852681,-1.272018945,2.131578947,-45.27872503,-25.43787765,-3.078947368,-50.60011242,-41.70755431,-4.5,-54.22953449,-56.3418813,-4.026315789,1,i
-2.82108E-13,57.50760624,9,28.81678959,46.37004085,2.823529412,51.51618239,23.36207196,-0.176470588,53.0183792,0.698896334,-3.352941176,31.70693163,-5.980268133,-5.823529412,29.45716269,-10.10712003,5.470588235,32.48976659,-15.36075658,-2.823529412,27.5374539,6.057461518,-7.764705882,22.5005104,22.27274796,-9,8.230345926,-11.58335285,5.294117647,11.25871828,-17.09713597,-4.588235294,9.209242253,10.25881912,-8.117647059,6.093418063,29.56544162,-7.764705882,-12.61704273,-8.902310826,3.882352941,-11.22768699,-19.33352658,-5.470588235,-8.340365974,4.819541696,-6,-7.41224813,23.53995467,-3.176470588,-32.77327979,-2.069064462,1.941176471,-43.75271641,-25.30986027,-2.823529412,-49.62609438,-41.34767959,-3.705882353,-53.92816037,-56.63041161,-3.176470588,1,i
-5.15143E-14,57.82804284,9,28.90978319,44.79794907,2.716981132,51.75743493,20.91257411,-0.679245283,53.19641909,-1.682738515,-4.245283019,32.57755013,-9.044723521,-6.622641509,28.97286195,-12.2778103,4.754716981,31.00189532,-16.99337986,-3.735849057,26.81241449,5.32751273,-8.150943396,22.76223259,22.08119264,-9,7.696922594,-13.01907082,4.754716981,10.11099922,-16.75682933,-5.094339623,8.79160187,10.87894007,-7.981132075,6.715259426,29.48730773,-7.301886792,-13.4804562,-8.970635725,3.396226415,-12.51587686,-19.15248361,-5.773584906,-8.971639158,5.045180895,-5.433962264,-7.436722718,23.35074552,-2.20754717,-33.11766199,-1.010956434,1.698113208,-45.26295115,-22.97227997,-2.886792453,-52.26337913,-37.78927253,-3.396226415,-57.45817766,-52.75766662,-2.377358491,1,i
-1.77636E-15,57.96838734,9.082568807,29.16072893,44.74670457,2.972477064,51.74661068,20.38930784,-0.330275229,53.07682212,-2.169914349,-3.467889908,31.78651089,-9.385274213,-5.779816514,28.30856222,-12.35602184,4.623853211,31.40546073,-15.78473296,-3.302752294,26.22317866,6.163196209,-7.76146789,21.33880853,22.15304353,-8.917431193,6.491708958,-12.81550411,4.623853211,9.644032946,-15.73497315,-4.458715596,8.528595227,11.69598152,-7.266055046,5.819675053,30.28306476,-6.935779817,-14.79860228,-8.437186506,3.467889908,-13.01805884,-18.16355859,-4.95412844,-9.844950299,5.19371246,-4.788990826,-8.161401444,23.56036038,-1.981651376,-34.39843648,-0.120662553,1.981651376,-46.52968769,-21.73002514,-2.642201835,-53.52022594,-36.68505479,-3.302752294,-58.89649718,-51.30050535,-2.47706422,1,i
0,57.77001518,9,28.95701319,44.90228372,3.115384615,51.52932586,20.79054366,0,53.04975498,-2.05233934,-3.288461538,31.25418327,-8.448381419,-5.538461538,27.13084562,-12.43264538,5.192307692,30.48570551,-16.36877719,-2.942307692,26.37338546,5.436075207,-7.615384615,21.71569409,21.62000157,-9,5.905434822,-12.95226479,4.846153846,9.309873927,-16.37740332,-4.5,8.494571358,10.52349431,-7.615384615,6.269015697,29.30836268,-7.269230769,-14.4909014,-8.136386383,3.461538462,-13.19908753,-17.28828972,-5.365384615,-9.37597954,6.067743094,-5.365384615,-7.591127971,24.46350101,-2.423076923,-33.92319742,0.19658181,1.730769231,-45.71754066,-21.87023683,-3.115384615,-52.80736773,-37.17226005,-3.807692308,-58.30515127,-52.11294787,-3.115384615,1,i
59.62258675,3.55271E-15,9,57.95474164,-23.89436192,2.032258065,42.61743783,-42.65486566,-2.032258065,18.72899275,-49.6909385,-5.370967742,-3.116544192,-47.17704514,-7.838709677,-1.479550261,-60.88501216,2.903225806,-10.68812966,-50.99561733,-3.774193548,4.963927126,-38.09025761,-7.548387097,22.85010591,-28.56857714,-9,-13.20170775,-39.73436508,4.209677419,-19.06278649,-29.15904154,-3.483870968,11.75745437,-19.12821811,-5.806451613,31.62331224,-15.62432455,-5.661290323,-16.98458147,-17.58664637,4.35483871,-28.51552509,-9.369644729,-2.612903226,-4.881522933,-4.967679564,-3.193548387,14.30924837,-4.310036575,-1.887096774,-14.94903804,3.486214982,4.064516129,-40.00088809,13.40389553,-0.725806452,-56.74575606,21.49714715,-2.177419355,-73.10527728,27.78011269,-2.177419355,1,j
54.69958851,-1.77636E-15,9.082568807,51.97145319,-27.12688978,2.47706422,35.08197054,-47.39632214,-0.825688073,13.35898701,-55.93371893,-3.798165138,-3.942651122,-49.37920139,-5.944954128,-6.963428766,-50.1503211,3.137614679,-14.55865517,-45.60622282,-3.963302752,8.2929212,-34.28728708,-7.76146789,27.9047194,-28.28356934,-8.917431193,-13.80216622,-26.96164984,4.128440367,-19.62472098,-23.95979097,-3.798165138,9.719976138,-16.46891379,-5.944954128,29.61731364,-13.38443496,-5.779816514,-15.34291455,-2.9192389,4.128440367,-26.22443211,-1.707479357,-2.972477064,-0.670565989,0.826199689,-3.467889908,20.06336366,0.633419761,-1.651376147,-12.0437006,18.36917308,3.633027523,-35.71894633,28.28356934,-0.660550459,-51.22142563,36.79342614,-1.981651376,-65.57528629,42.60436395,-1.816513761,1,j
55.01248439,-1.77636E-15,9.085714286,52.90604668,-27.62202084,2.571428571,37.81764812,-47.12275025,-0.857142857,16.27569796,-55.15576677,-3.942857143,-2.331642391,-48.59934869,-6,-7.166752402,-53.00506904,3.6,-12.07735179,-48.75984852,-3.428571429,10.2735033,-36.93101101,-7.542857143,28.22196989,-29.38751897,-8.914285714,-16.21694886,-30.52706777,4.628571429,-17.96678617,-25.91269764,-3.257142857,11.32656423,-17.25373178,-5.657142857,30.62973338,-12.90418638,-5.485714286,-17.77916824,-6.476168163,4.457142857,-26.58426113,-3.314321501,-2.571428571,-2.295319079,-0.128399864,-3.085714286,16.76337822,0.072224924,-1.542857143,-13.65947007,15.58453355,3.771428571,-36.48126514,25.55959802,-0.685714286,-51.72095831,35.09328795,-2.057142857,-66.47139192,41.19228151,-1.885714286,1,j
58.7187832,0,9,56.85200341,-26.13467929,2.333333333,39.63841218,-44.97430244,-1.166666667,16.24474529,-52.7681979,-4.166666667,-3.570501572,-47.03717179,-6.166666667,-1.891472944,-60.69336686,3.5,-12.14547743,-52.05932098,-3.333333333,8.8811498,-39.17951491,-7.5,27.83899286,-31.90321212,-9,-12.80562793,-39.47581796,4.666666667,-19.0509268,-30.52296499,-3,11.3412732,-21.01876331,-5.333333333,31.45002448,-17.33185319,-5.166666667,-16.4913849,-15.92535136,4.666666667,-28.32183213,-10.60314844,-2.5,-2.955632196,-7.047511824,-3,17.6796558,-6.724954072,-1.5,-14.52518661,6.646189969,4,-39.95977713,14.40257871,-0.666666667,-56.52272,23.1941528,-2.166666667,-72.09939634,29.86659747,-2.166666667,1,j
3.55271E-15,-62.58330667,9.064748201,-23.24958272,-59.84439649,1.553956835,-41.00782966,-43.01156052,-2.460431655,-48.26802374,-17.01207049,-5.827338129,-44.2487173,5.799731234,-8.287769784,-60.55007923,-4.281276168,2.71942446,-60.48041529,4.320205973,-3.496402878,-53.34743362,0.707848267,-7.251798561,-46.0811818,-5.496593462,-8.935251799,-40.82912651,8.984257724,4.402877698,-33.75975104,16.56546618,-2.71942446,-22.44996184,-12.81359395,-4.791366906,-18.43368427,-31.19096971,-4.661870504,-20.35398591,14.69269188,5.179856115,-12.59402878,25.91036677,-1.683453237,-9.135062726,1.304440555,-2.071942446,-7.953804615,-18.82615389,-0.647482014,0.511878515,14.22395486,5.179856115,8.659530615,40.65858774,0.517985612,15.90458036,59.04643696,-1.035971223,21.14754906,75.12636902,-1.165467626,1,j
